"X","fes_youth","fes_p_ss_fc_pr","macv_p_ss_fs","macv_p_ss_fo","macv_p_ss_isr","macv_p_ss_fr","macv_p_ss_r","demo_prnt_age_v2","demo_prnt_marital_v2","demo_comb_income_v2","demo_fam_exp","demo_yrs_1","demo_yrs_2","parent_rules_q1","parent_rules_q4","parent_rules_q7","y"
5646.91963921293,4.46576735381677,0.191276945960414,4.45339703661858,4.25782499933023,3.27770154198626,3.67581258933239,5.67642553591772,43.1863962445681,1.28438817884655,10.0967463690162,0.0810766552704638,3.28350589536027,4.43244834893277,0.408841286817888,0.427063091841416,-0.990697117980761,0
5076.26428572938,1.65182276954277,3.93039119645764,4.96745213563188,4.83215567893926,4.29946993424566,4.09445998529963,1.08180500241027,46.0767396414608,2.9474905925108,5.51091457649538,0.452157270590662,0.504455640577299,1.29929199405094,0.643390495805721,0.336453339494946,1.07666770788579,0
1964.59607260112,4.31064242342457,2.24157014688557,4.10940534905743,3.52486760782013,4.15831608103557,2.85332919487823,3.58336289021136,26.5474877565055,6.87627444061824,4.60862966952839,-0.243334818932537,1.35531190384352,3.58079018459289,0.603880092799067,0.532110478456604,-0.447757376370528,0
6286.06312483189,0.815746097007638,-0.107986799001492,3.87173135687588,4.80988230282671,4.15502018470371,3.24301650144248,3.92829656437669,27.6866544670257,2.42414382707491,1.07700511598767,0.0596404164621868,3.44502097280115,1.89319238615968,1.76398719191057,2.79595859588654,2.28223144659226,0
3100.77110931104,1.04621347410679,0.642201105675378,4.54130265276043,3.83684262308419,3.20890829359508,3.50256610200988,5.62260696953562,40.7494083377408,1.03195805652873,8.26609739926257,-0.36809854835816,2.54450395988081,3.03617393081319,-0.0380435761939174,0.280001089735117,2.39272719760605,0
519.802610419625,5.80273558819773,-0.5108968907844,5.59278133376284,4.81768427327988,4.7255413752231,5.54414418896849,3.49191921747193,27.9491697986835,5.27646855749313,3.93479049968853,1.25462566150533,-0.500076983618322,1.8910313703985,1.14509126218734,0.301755481953348,0.217520673363786,0
4382.60410823772,0.797183391344382,4.20486712808083,4.34879689947252,2.86566393248915,3.25861239847157,2.76180772279226,1.8818873901053,27.7478175973742,2.54180970170609,4.20120096901311,-0.0631047355827477,-0.229621157401914,2.8997346137255,0.651628602480147,0.03069917655015,0.253287137255346,0
1390.27381004962,0.78256786507833,3.96540357049389,5.17701204342825,3.41937334727315,3.31229200967093,5.165556787834,5.41414981208485,41.0044917986875,1.08324937735998,9.24106960684388,0.107026606378615,2.04198100052076,3.05171096393817,0.230501971709213,0.230158030271884,0.173127728046391,0
5641.08893973617,2.93995873619921,3.06582192194785,3.25066621449338,4.00176090339096,2.81450251517864,3.17694810623397,3.8303055120922,47.1289378010462,2.15328618410631,7.52758808678365,-0.230643400469263,3.17114598527093,3.61041254544852,0.2434079304022,1.13260146405618,-0.245401782995632,0
4206.79921043993,-0.0255460288783707,0.342490673760017,4.23549771389483,2.69164017158283,3.36302855963276,3.67177682363014,3.74905168610933,36.9567816634202,1.39706202047375,11.2139108268676,0.332788606620987,2.18971528156295,3.70715131397305,0.0799548281858985,0.367484147083851,-0.55769351371658,0
5634.3908006071,4.65133690646293,2.38117329637698,4.2631236171135,3.71120087500542,4.25151328651302,4.77182359703868,2.89999397189325,58.6804254868598,2.47842682333519,10.045915346815,-0.0744430994917143,0.835735772724551,2.56620824975932,0.137318734005449,0.668311794980735,0.0267197652375533,0
8202.40615277156,0.783613589838908,2.08279151292619,5.47523231975265,3.69986278669297,4.22815909959651,3.2599635494485,4.75437819337305,38.0877068939138,2.3888136207324,10.9808978516035,-0.105422389051656,1.7410040227663,3.70566787652379,-0.710628886788216,1.07560044000354,-0.457090338048594,0
755.867834729682,-0.877522012413905,1.82556711095959,4.03127136758638,3.64205720729319,3.69009428749988,3.49162810192975,2.37670794415285,38.3750518892126,0.236876626903419,8.47851096447656,0.112996592151432,-0.0957099614554099,0.920520293524187,0.187882143094523,-0.249502443938155,-0.837673919341579,0
6849.17745480137,0.0492409869727015,0.826994144650895,3.34257027972231,2.27305511135125,3.60826116951259,2.29878193061843,-0.259182505835877,41.3614865496583,2.95442873856992,9.19271035599116,-0.0918296030193301,0.0831825047813218,3.99143490947394,1.85229147604073,2.1935524430372,1.89491162739781,0
238.017582938743,3.56695036896205,1.02926411479881,2.95698256231931,2.8211876636846,2.3463589687784,3.65732381356332,0.75602567957664,44.5089504314658,0.495760510401242,8.55540708391382,0.0440624406370993,0.2553725154715,0.365862298406625,-0.182571544658227,-0.128549021227412,1.66288112636192,0
5945.73807201875,4.17140566419461,0.133102300985503,2.67433823951062,3.01045557503664,2.83096776808806,3.88289267340019,4.70989473359346,37.1760237162293,0.127938935164724,10.6009168768215,0.266268488181153,2.50085319078804,3.93875676791003,-0.241173613802901,0.458137330060998,0.285588765065236,0
2688.55973723479,0.344642080173702,-0.22736638768825,4.85741117702024,4.19756531378685,4.53896614537296,2.69943506413342,1.50020115495067,52.0331789568469,2.00661533557815,8.2693027212842,-0.196696082366507,1.55935136019661,2.37718591544709,0.84647597015073,1.5497542955459,2.76017462497955,0
2139.56343742586,-0.380379267782494,0.149309079502712,3.8134954370412,2.7718670332913,2.61378528968519,3.67274181540482,2.86692012089011,31.5421913909801,1.67477586644853,7.11264756773562,-0.17696420213003,-0.509765839616086,1.80103889536818,-0.52769178580435,-1.06249321319117,0.335860719786344,0
4019.25495329547,2.86017122736899,5.87152931706381,3.88703485285387,3.63327197756551,3.84924194120865,2.3595526076131,3.15716229908156,32.8599228757197,-0.388473528573877,11.946362464104,0.0636430088942002,-0.295830002036672,2.34145942419051,0.0308920767999554,-0.251329645572135,2.05885368678045,0
2499.57030468093,3.92552460085001,2.60414421335834,3.64968057775243,2.81904660085634,3.12826992172214,3.58308343850101,3.70779196689901,33.6626649016907,1.78205507740928,5.01129807146224,0.0756198860415189,2.56450651789737,3.99010866472879,0.347565918702351,0.125403389203581,-1.01961685137946,0
4318.26803357931,3.33386670753003,0.237516962498832,5.01383253514333,3.60491106318106,3.58521828457881,2.92142813619018,3.98850960807605,48.619812410045,1.46304157794249,4.81217643039143,0.36813218186125,2.17755038278791,4.30691528766344,-0.494759048656138,-0.474500691420689,-0.663338034221162,0
5044.58473522044,4.6543347086437,0.333578155585506,4.24143810058064,3.82945882988797,3.60467497709986,3.0890347289732,3.51318620806833,31.0556555702725,5.28529894833941,8.92878406401755,1.06327955344395,1.56460274295997,4.07616111968058,0.47362386220562,0.286259415051486,-0.045811162987655,0
7421.18717426201,2.5190096742313,3.90743142794423,3.27937794182857,2.64957024577782,2.16057129333737,2.55880873445336,1.30416851519659,38.1628605789997,1.50558165783823,6.8973535506593,-0.136320933111252,2.19932248484954,2.60055856658773,0.510896469072363,-0.116208767230527,-0.410915787187619,0
4197.35327086181,4.75736052923421,0.5073708865293,3.25279729287636,3.08995186070385,2.91374435241795,3.61410841951516,3.96912462580792,22.7431773683715,1.58394808782696,8.8563500187788,0.326109040056812,-0.31322535311647,1.57105095885897,2.25369583964526,2.09989311123799,2.46694407276417,0
3285.02476391667,0.959888524270437,-0.187048528758993,3.54761895198572,3.17976255648293,3.45296425488359,3.09597163199087,2.55250617227988,33.5856027571636,-0.225405517211521,10.7224026496338,-0.056828061397632,-0.109484376335881,0.72348531710279,2.11138574310606,2.1934986711777,2.08945715636569,0
2517.08171955053,1.29459421310734,2.41066902956303,3.03084027848462,3.32177571495908,2.99336446793518,4.0407081340303,0.58438512481486,45.9954627633643,3.54651522014167,8.68420296616799,-0.120411591938202,-0.153765404459608,0.283759419031311,1.44318048375906,0.0439996745573633,-0.555616022135187,0
9.07701648440963,2.76691444069414,0.113657386212823,3.7210578403852,3.03579846610138,3.56384045795122,3.74205944724268,2.73306609144805,41.371130317442,2.8904340712717,6.4195119489841,-0.0907752534453342,2.95699655574308,3.32461216410541,0.145310319153376,0.825876953979954,-0.0251794174071397,0
3037.20414197895,1.02068867117244,6.19532981251978,3.73762499899288,2.77443247789539,3.08410697898863,2.58796123658695,3.63288548715266,52.7695890910469,-0.151967902866615,7.31197334859266,0.42808129579173,2.85482098898615,4.22233736437134,2.0667018808143,1.36609482012141,1.07705728832666,0
4490.03639713763,0.670423968733047,-1.69642821900554,3.75779346435941,2.94384645250398,3.85921215022307,3.9735457463293,4.67892572334445,33.7012435562836,4.52338789962599,2.36498633901654,0.80010047018927,2.7643554381462,4.4490549568381,-0.212535560152942,-1.22446180780629,-0.513233304505527,0
19.5761952534796,9.66640930027557,4.98441979355717,3.33242070942913,3.18992603795616,3.4405327685929,2.85349239357363,5.81877537518421,31.6065028447561,-0.830953160107583,8.70533193928468,-0.0676612092505903,-0.588617116495953,2.9047660647084,-0.0415580621376905,0.207280869994867,-0.178772442632509,0
5214.51496484927,5.37128785913999,-1.01874247249166,3.68888268133845,3.50255596470052,2.88881873414575,2.59650393194604,3.22301442107089,27.9609631677921,0.442428994623592,9.14582490421707,-0.0691223004661802,0.560587324038782,2.31511115829964,0.812643118930395,-0.443274346706587,-0.792080756459515,0
3552.33552995103,2.95151656974005,6.89048361130353,4.88879029035608,5.27821512709271,3.27224341842606,3.9031275211957,5.68947785211983,30.8218623278568,2.39722412697853,8.96266809086838,0.25500780481635,2.84715384136749,4.25434975939664,-0.0568086569624162,-0.0487822292489047,0.262071773094511,0
6323.9158593795,1.73857949293231,0.903476233413636,3.72250054017728,3.10851373842018,3.66216908695035,4.1836769929159,2.63279553319974,48.603940763656,3.09478983526641,8.83872305663736,0.0839918320720082,3.39857549494296,1.17241655874159,2.06226197687503,2.24332373248177,1.7439388958845,0
1899.91400589971,3.02263259080263,3.12338029393893,3.8356479570403,3.75596908836021,3.54921395563561,2.68538032087719,2.31927120710006,54.024567963821,0.389365087239824,3.77347510390137,1.19021364115136,-0.579159537164104,3.69302117352301,2.31421370681528,2.05206005128478,2.47154821347879,0
1778.0873232006,2.48019717378917,5.48256322521878,4.19771896370752,3.89352811539174,2.73275346089729,2.9084781617951,4.82478143385628,38.2931993287121,4.16842022653539,1.40480711304879,0.0533130855385732,0.672870306672552,3.59793202712966,0.462000380032916,-0.604114276503829,-0.0895593207543665,0
1911.38863538027,3.01829933603032,5.40569639613188,4.24162238701363,2.65685792580159,3.78518314569456,3.75315744020051,5.6537622367166,36.0053223372066,4.84383322328592,0.921108356335437,0.345347202180628,2.26328432018029,5.02514180109485,1.7660548013745,1.79684123198877,2.63254731910114,0
2401.24447874349,0.0850311535895114,1.05674202577771,4.7566301752404,3.99955674725757,3.67697635793498,3.26275958098271,1.46360947894829,37.2716470921679,1.13240377774286,8.66707512258615,-0.182882631830521,-0.145726932458555,3.09836818757045,-0.296958959430286,0.643579552307709,-0.172786814351379,0
4112.6302027461,0.199056783501193,3.16831158218505,4.23316421752366,2.47216545429733,2.84533752158049,2.56326832492016,1.78763794024254,45.0592916707818,1.38122780364149,9.35637924070969,0.106063477197157,-0.383229289141233,0.486232361340917,0.968747322864329,-0.649101802864217,-0.334016213394701,0
3583.50914012592,2.05270605535458,5.20762807451608,4.84181367126319,4.89364581267958,4.02868561091763,3.42942326627435,5.84061356653385,52.0849569606881,7.17740379041952,-0.0496083600387867,0.606210020079936,2.69638079357246,3.58567440899196,-0.869388674070332,0.33797368143629,-0.0683341404786869,0
3773.39854209082,0.425452894893525,2.74018537554091,4.06344152467775,3.4250494420459,3.12774446467052,2.85794688582164,3.61796090064504,46.7754293435579,-0.942511414608631,10.6280103571622,0.141233052598759,2.99216200936959,3.49829583854073,2.64032223234759,1.72365198521209,2.80919435457403,0
-866.862419415515,2.54695996667064,2.39283153419495,4.53420151016771,3.85720808933383,3.28644288570084,4.65233202763868,4.40152553734233,42.0805226977685,-0.978638239759827,5.72235151758349,0.943430694381083,1.7610709493938,4.03860195809986,0.137630957428538,-0.632671272744413,0.0820810658048347,0
3926.87244872004,-2.21458759473861,4.56127856432483,4.65659387063747,4.8374454933778,4.33655987629073,5.29574775149832,4.91932436158974,51.4449819388763,6.61427013975505,6.97442308776574,0.0593713084657429,2.51814855764663,3.80159640360003,0.444134258567026,2.69460201470958,1.54123576576445,0
40.1270255895009,-1.23139143193505,-0.539250371772952,4.375937012174,3.53627737817477,3.35971623719091,4.07472988177787,2.7024083275128,45.5416766772912,0.285782017268481,11.2177275133702,-0.123455247121046,3.46317576722101,3.13402265060275,-0.397888619498916,0.488255243427955,1.50058471225002,0
2859.06167115811,1.6119864105781,5.36755729296463,4.68850623998366,4.39341338298295,3.4030753901915,2.86706045443367,5.38282333461251,50.0019281187452,0.0947388388249673,9.55485582364603,0.0636183535393192,1.58906954871242,3.43773805188458,-0.503515705987273,-0.514334581666336,-0.22162626470916,0
2004.55973975553,0.115117351607492,-2.66381912156997,3.40094934333621,3.80090186974569,3.2223738463163,4.84791445362032,0.966955587736069,42.2000493570549,1.52704921381626,8.52504089359775,0.0498260507993743,1.59230184604492,1.39880440216025,0.327805770206727,0.0890776799904506,0.289057352823273,0
1974.72720469602,1.32000248823168,0.112474612097525,3.82111823913792,3.96345529199327,3.24375837642269,4.22777579251473,3.77221761521017,47.7318751740556,2.15253577865395,8.63727798830337,-0.146402662570023,2.3390269706584,4.60360276911413,0.395771569188977,-0.684482441978826,0.776012685490764,0
3858.33032041257,4.011520564086,0.51280851785046,4.64616376427581,4.22690670490223,3.56444655877041,3.61199876331293,7.13760950285221,27.9062411899406,0.387835912994116,10.4161537262755,-0.497943937925794,2.6914707759437,4.85666745247365,-0.849188350186808,-0.710834809820817,-0.239327303874506,0
-1085.10316654596,1.50901101161152,3.87197528458907,5.18668479015768,3.93748460203601,4.51393204751864,5.73123907368715,5.65932020312037,43.0355736564942,4.82355085775839,1.21548066139377,1.11648118074542,2.64618661973044,4.59734451554766,0.318579466273306,-0.62629191154273,-0.128138731375984,0
867.471510184379,2.81257716167103,1.74921790239629,4.12642880502958,5.20768160565285,3.2934127220619,3.69510475390496,2.80005449559595,34.8032957462055,1.9034567003094,5.40817270593445,0.878052292328122,3.60744638359592,3.15177315071622,-0.454700490396071,0.141958845106737,-0.797688755180371,0
4744.10772853059,3.30589851294578,-1.3898176992555,3.6219085861802,2.77783815542847,4.74371711613344,2.79285203687164,2.85067458576496,52.9848787111914,0.944452482351277,7.55766553572464,0.171842234331258,3.67179068946634,3.89056917479666,-0.269177670528985,0.644818722456504,-0.0657409958236857,0
1593.41449433043,0.325876534237787,2.96265554947894,4.35696802633422,3.07241103479426,3.57378071979982,2.2678642801367,3.19499352235434,46.9188282374509,0.379803717159129,5.9937638695958,0.849711115034002,0.395454564272758,2.03620682699133,-0.63367294933654,-0.111502083706834,2.45435622571489,0
1328.44867752929,0.745558360330806,2.86487789611762,3.66389215424621,3.33696614670923,3.67727326689119,1.92646598149502,1.44815876367088,49.6373742165414,3.29814799124589,9.88087937591557,0.000275861881001514,0.391171229870146,2.66587181264987,-0.459927944379726,0.383936929004553,0.0720450427168264,0
2587.25694446946,-0.203166324977882,3.30015956716884,4.4676929295184,3.29404166415832,2.46279200268148,1.86876650301141,1.67358926962047,57.2804547145989,1.25773708003727,6.9771317957026,0.0192530656904996,-0.905933544462925,1.57516090778275,-0.139820141445792,-0.891237272969937,1.12408353055818,0
1439.70817278905,-1.80597704738041,2.63260334318177,4.77407498424054,5.22148231328697,3.35092219944564,2.97425870403057,2.85857181529459,40.0577449041526,0.240312938248638,7.34718242440597,0.00765932929553829,2.0234505720085,3.36527036003599,2.67574609080745,-0.589875946874335,-0.265688244091403,0
4458.39680399104,3.1683781662416,3.65383464383736,4.65636324278829,3.55918818121354,4.19172080512455,4.81327975408861,4.37531868838312,22.2600572406042,1.25428583794347,6.83648771615396,0.406307711875691,0.362572467415969,2.71877582060033,-0.844323421515773,-0.150240421181771,-0.402352490810745,0
4811.76481941671,-0.153697377388097,4.69893063901696,3.28803340315588,2.84666716047222,3.72915085137812,2.3099198598839,2.0265844074005,40.8473934867845,5.36478919050568,5.10136556028256,-0.0617810835428048,1.3927537019659,2.34588757993281,2.1138086237174,2.15789961741966,1.93072498648862,0
4104.83701153823,1.56995154491702,3.32923333109326,4.28243535777117,4.04963318497739,2.04086910681294,4.45777303238774,3.90688882796858,33.7396711742104,2.15401755579596,2.99958708155612,-0.28152300349042,0.98161135052137,3.26682121513706,0.377124232595351,2.00595449324181,1.67186838697784,0
2175.67213339938,-0.910295676851887,-0.843999618358581,4.56761900465321,3.75608596513054,4.01337047231102,4.40903308701063,3.33769247040343,42.1640430653222,1.73720268777176,7.50156440504058,-0.162577549564141,2.80122479122879,4.32611230129489,2.37909389219899,2.11200230394246,2.2712694333797,0
5440.6184202265,2.07087108964201,0.620633795136663,3.59060764062832,3.86479263263901,3.60308787471567,3.08024449798814,2.12539643969815,41.232891319792,0.709078240559257,8.46454588842366,0.0210690035039929,1.72410245945273,2.16749768881885,-0.0599302919980219,0.30047173421949,-0.505234880107059,0
585.209218425547,5.33106696032755,1.92486958703943,4.08233697548138,3.3490403497031,3.89133949004245,3.63401917740574,1.74096861231176,52.1019483252367,0.467425715783746,9.50557461235087,-0.00358430213857967,1.54091406327128,1.38713796556928,-0.971421818124276,-0.143340341648641,-0.0233839763766182,0
4297.49241575915,0.537092583773683,3.95386528158275,4.07018493528461,3.99737468182937,4.41718517246875,3.85120280069125,3.28380991290667,34.9980058069576,2.14410535679962,5.83875479080445,-0.144401422601245,0.798722627800093,4.235236747491,-0.411293698738041,0.578987747766368,-0.287407711605801,0
3717.82206648887,2.79598726404976,1.73466936333277,4.50658986342577,3.24269611484723,3.95815417108943,3.49458084349039,2.81307544664909,45.5289094858117,-0.383188407923234,9.02382928507657,-0.154724804686064,0.354267142125236,0.503745120387983,-0.131787272408219,0.295052127903497,-0.852380341030948,0
4050.6145649505,0.225176337317748,-0.754560098511185,4.21138606954228,4.5974909493978,3.90272050523428,4.14333947498716,4.54472479804922,53.6138588207125,1.51426368205,6.05195718121067,0.213067358292784,3.61822845810644,3.55550285787434,0.231724700222221,-0.0477634142963165,1.2157929657313,0
3774.79972987664,1.37750403950175,1.87104349155979,4.28147239967997,3.1570028777817,3.6539769633259,2.59965227079741,2.87866084664116,41.4271655046196,0.274249544625817,6.94863596957219,0.0391071782271144,0.128034491640925,1.60091391661134,-0.223595692382408,0.0240606752260715,0.285995915960837,0
5410.25353433073,0.466506198327028,3.17871964886055,3.7293841937728,3.16126292688357,3.06414103419806,2.91026514638777,2.57241529275337,47.8373772928207,1.59049850815618,7.37557919099429,0.195093849118477,1.2933304270477,1.50962963820173,-0.307009321773152,-0.351245318522487,-0.264154884803055,0
6064.09938202898,-2.06798426187969,1.39939696753138,3.67158696032387,3.90544335727422,2.74831187676479,3.66276401254768,2.23537550705012,35.0554144681909,-0.039341759259031,11.2567713443881,-0.0880749860162905,1.18914021962797,2.80017977801703,2.6557607021073,1.951774799944,1.43379200710764,0
3775.93880647645,-0.479514186883144,1.02010892862485,4.34775660446972,4.14663323200544,4.30115794191625,4.62799041298768,4.86166966709735,34.3344201013274,1.46334190994688,6.06172438959531,0.845444361807098,2.3254320543498,4.5543810443104,-0.47215516065586,0.936189233667904,0.551722175642048,0
4901.17663861526,0.720676801500466,4.1186858937745,4.6527071424973,4.93363529171001,4.49835881242726,3.4288147374932,1.34797444568402,40.623370526521,2.48686310861325,8.57985815170893,0.131706424967245,1.73429566331753,2.1117913668472,0.138060699806033,-0.634519678789467,0.341297876009778,0
1328.12835198069,6.78276406600048,2.70158345204962,5.45134367665302,1.97327455401689,4.1160565988375,3.42163448743278,0.116624244522879,24.2169516901122,2.84240624947731,7.88135391661455,0.0653757909461474,1.07784953748827,2.03816598461867,0.835845794360284,-0.397422472211174,-0.0554071366571489,0
2035.04708275815,-0.364711292082487,3.99085254476564,4.1830189359168,3.80091654127348,3.49855607492545,4.06019037042817,4.91786087820452,32.7580214224136,0.700705947218789,4.73655491251904,-0.143455859188462,-0.84287344418714,1.94967578783247,-0.771297669262561,-0.203210717358601,0.63560299140256,0
-99.8398652715655,2.44178958314078,2.61945798140453,3.12623421031222,2.89251947665499,3.6502758683451,3.43345288865852,4.11636748408503,38.5870665730303,-1.10702130528144,10.3372986764992,0.0310022288727098,0.878193618798814,3.42673904928926,1.97318746306467,-0.666360572100962,0.0989491191633221,0
1893.79060208653,1.68629327279367,5.06173700313479,3.84581220045109,2.52854339630847,3.98495330489994,1.82321725883907,1.21874703598603,43.2951672883554,0.150091869657303,8.2656426083165,0.191199831670018,-0.244931744432169,2.53373496079724,2.37724088322773,0.300541365278494,2.27392729526691,0
4385.44852603658,3.1871719613661,3.7849715927477,4.04844374791399,3.90157355270485,3.92077158450494,2.47384630576983,3.48246311638235,40.0438490282935,3.82585137983174,3.84881698255068,-0.134849786125207,1.46515559494681,3.76063639262397,-0.213776555799695,-0.613327027188837,1.16387245388522,0
5262.65762485774,0.414191199210811,2.12962062260652,3.06944102376868,1.79478129577102,1.88342466074042,2.94739306969727,1.92903911086633,35.3722825741187,0.0167798177459656,8.57967608173956,0.00240252684281765,2.21153717513118,2.89192732873097,2.30735779253437,0.0649113597932869,1.72036483079105,0
4644.22011529638,-0.605476767793367,5.28015881929047,4.48079900777682,3.49285822922078,3.68162083186214,3.16067785387685,7.17812916095338,35.9948877081702,0.294441249888996,7.71868550480653,0.167225685114989,1.99609511084821,3.63769806313067,-0.0899220576590229,-0.0514591881056336,0.541036549426405,0
4290.35165031387,1.78893256775363,-0.270116632161748,5.00038642508172,3.74902707488637,2.74215040093034,2.81467053021414,4.01541658249596,39.1207683030969,3.76384592033118,7.5362281746279,1.23520535626003,0.867712959258231,4.07937004713578,0.947733357435326,-0.165675409198259,0.235525463922639,0
1427.27274085212,0.973935116125797,6.85352224220029,3.28651458256499,2.12114683784822,3.44956748388267,2.36672581453738,1.33163741534307,32.3436667844949,2.17603238796647,8.41301140132432,-0.0877766504983094,0.361422941621246,1.8882050154082,2.18707951354529,2.21535203022059,2.15431420734146,0
2775.12093342426,1.25128297726461,2.70974484945571,3.84888528525516,4.31533489056736,2.20308977502642,5.06557872253138,5.46274724613833,39.1170903062899,1.1217233488555,6.2253707972401,0.398949432502607,4.49395534122284,4.63446123932094,1.05919175997172,0.475567485583964,-0.125968117794322,0
2185.74816618317,1.63764230468242,1.399335300351,4.67062894444779,3.99510906432158,3.74203631822627,3.0296323037314,3.42107028294286,35.6812420166405,0.0981475405961357,8.17675067967461,0.0860628429466946,0.356520314019039,0.625726239019686,0.310118629149104,0.0352041726698022,-0.927901243820198,0
310.65108405052,0.253807094946842,2.67253161505147,4.08861810756853,2.69909685331046,2.42421503471798,4.01768212487504,5.49465293799323,32.8979858735124,2.9581322419671,1.87955670113688,0.727537502105489,2.5495023218837,3.01494766777047,-0.331197228585092,0.303908354928263,0.249790902402545,0
480.802471160865,1.76792496229658,2.51413921122809,4.75428279050198,3.7516024263997,3.38065237451899,3.0707265326185,4.36238584262453,55.3654184833243,2.83528211579817,3.58069493841266,-0.367239907854266,3.67509385327093,2.92872510100834,-0.123408985976115,0.365800861317718,0.340693595071567,0
4177.0045685226,5.88537322906196,2.35238407373289,5.21622731642886,5.00597696293692,3.92705963456388,4.7467778398112,5.40689268143943,42.4983845926034,0.766510180858551,7.27797070458287,0.110555170083896,2.41817921662129,3.31808126280593,-0.602793339576217,-0.482487730751519,0.347424834298486,0
31.305888362407,0.697821133187674,2.82812724280093,3.31021359224296,4.08345708680137,3.08507100777999,4.34423664049656,5.21697081552682,41.0226919782171,0.850955031421261,5.15582582103173,-0.128980786654242,0.561678259379058,3.48804268059179,-0.588265356976855,-0.185584769415286,0.130413395708897,0
2507.46391755146,0.174496517126971,5.08259813959977,5.54582437758562,4.80267176148273,3.36058459024688,2.21897749006984,1.71329770920131,46.5359067882587,1.38029292858946,9.27120345977343,0.221054638080464,0.391628830966618,2.95157920753058,0.23741124750597,0.163753182642024,-0.935788892836237,0
5231.28992677181,1.54598429254675,-0.303642777723484,4.03436334705945,3.14863671494633,2.77582702942809,3.53114934477973,1.50313788237528,26.276023584172,-0.721383542425141,7.272687972318,-0.128436421012204,2.79207959229962,3.13534845464264,1.07313557153568,-0.670317774691207,-0.192580218232359,0
1491.94985823636,1.72055155393189,1.76232094941919,4.38726836819786,4.49987085522817,4.1396065289537,2.97563944891821,2.26960962219386,51.5028390848637,0.6689457250479,9.3865206208317,0.14517693576945,0.68160291500733,1.62078371503797,-0.177740754476889,0.780424060557772,-0.347255305875407,0
6105.07993012198,7.44922862242934,1.21191594215017,4.27543417702883,3.23961392477886,3.21906220986584,2.65634066665657,3.54938580564341,42.6004544276483,0.403153423979542,6.17164360833148,-0.320848439291256,1.32200407302771,3.69015283601284,2.77826340858782,2.14288461207374,2.73467729488572,0
